Class;x;y;z
Sleepy;0.32712653279304504;0.318412184715271;-0.07136412709951401
Sleepy;0.3179621994495392;0.27140238881111145;-0.11659011989831924
Sleepy;0.3259654641151428;0.2895069122314453;-0.06683239340782166
Sleepy;0.3073362112045288;0.22650596499443054;-0.07667964696884155
Sleepy;0.31774410605430603;0.2556726634502411;-0.1217728927731514
Sleepy;0.32049745321273804;0.2374700903892517;-0.11026863008737564
Sleepy;0.33011162281036377;0.1977275013923645;-0.04452664777636528
Sleepy;0.19923418760299683;0.2096647173166275;0.06768131256103516
Sleepy;0.3325156271457672;0.17011554539203644;-0.02432425692677498
Sleepy;0.33210864663124084;0.15042757987976074;-0.024557169526815414
Sleepy;0.337593138217926;0.07527782022953033;0.013256115838885307
Sleepy;0.3277101516723633;0.3251555263996124;-0.06960887461900711
Sleepy;0.32930195331573486;0.33055129647254944;-0.06327053904533386
Sleepy;0.3310627341270447;0.3328019678592682;-0.05447029694914818
Sleepy;0.3319152593612671;0.3333572447299957;-0.0526481568813324
Sleepy;0.33129268884658813;0.3373633921146393;-0.057289402931928635
Sleepy;0.3310854732990265;0.3436889946460724;-0.0639127865433693
Sleepy;0.3315943479537964;0.35230037569999695;-0.06383886188268661
Sleepy;0.3342319130897522;0.37492334842681885;-0.04809509590268135
Sleepy;0.32042571902275085;0.28055673837661743;-0.10701537132263184
Sleepy;0.3052978515625;0.28119146823883057;-0.07590791583061218
Sleepy;0.14265349507331848;0.15927061438560486;0.19553013145923615
Sleepy;0.2549886107444763;0.21921493113040924;0.034778691828250885
Sleepy;0.23466908931732178;0.22045788168907166;0.03956642374396324
Sleepy;0.2160443365573883;0.21910594403743744;0.04869874566793442
Sleepy;0.1928948312997818;0.21478600800037384;0.07166759669780731
Sleepy;0.2721357047557831;0.21471601724624634;0.03381495922803879
Sleepy;0.22701437771320343;0.18823128938674927;0.03392261639237404
Sleepy;0.24795393645763397;0.18776845932006836;0.030713960528373718
Sleepy;0.20817649364471436;0.19050168991088867;0.04432505741715431
Sleepy;0.19611991941928864;0.1949923038482666;0.0551329180598259
Sleepy;0.17867864668369293;0.22159811854362488;0.08328186720609665
Sleepy;0.2611362040042877;0.4087463915348053;-0.015317587181925774
Sleepy;0.19364772737026215;0.208297461271286;0.07654046267271042
Sleepy;0.13928163051605225;0.22136539220809937;0.1917797476053238
Sleepy;0.16064423322677612;0.21404118835926056;0.11061935871839523
Sleepy;0.23301038146018982;0.26740628480911255;0.0032037438359111547
Sleepy;0.3005141019821167;0.31650593876838684;-0.06390590965747833
Sleepy;0.3065422773361206;0.3303616940975189;-0.055990368127822876
Sleepy;0.27501553297042847;0.3212883174419403;-0.04726598411798477
Sleepy;0.2605074346065521;0.32802119851112366;-0.028461383655667305
Sleepy;0.28796711564064026;0.3314279615879059;-0.04349581152200699
Sleepy;0.27461177110671997;0.33372724056243896;-0.026557395234704018
Sleepy;0.2447480857372284;0.3523065745830536;0.0013560346560552716
Sleepy;0.3014416992664337;0.27128058671951294;-0.11242067813873291
Sleepy;0.298968106508255;0.25618776679039;-0.11639480292797089
Sleepy;0.1647067666053772;0.17911601066589355;0.07025625556707382
Sleepy;0.2749025523662567;0.23433390259742737;0.000969508895650506
Sleepy;0.26177334785461426;0.2701732814311981;-0.05134366452693939
Sleepy;0.2627441883087158;0.26328781247138977;-0.043296150863170624
Sleepy;0.17709077894687653;0.2682458758354187;0.042521510273218155
Sleepy;0.3027586340904236;0.23950153589248657;-0.1000623106956482
Sleepy;0.20624707639217377;0.16182686388492584;0.024347124621272087
Sleepy;0.1805456280708313;0.1680484414100647;0.04660043492913246
Sleepy;0.15447665750980377;0.12978345155715942;0.15326903760433197
Sleepy;0.2918289303779602;0.16921305656433105;-0.010353820398449898
Sleepy;0.26714473962783813;0.19011500477790833;0.034048743546009064
Sleepy;0.2278318703174591;0.33980637788772583;0.012845519930124283
Sleepy;0.16866174340248108;0.35957056283950806;0.21665745973587036
Sleepy;0.27720674872398376;0.2785404622554779;-0.04714300110936165
Sleepy;0.2943606674671173;0.28335899114608765;-0.054972223937511444
Sleepy;0.24807102978229523;0.3371759057044983;0.00872682873159647
