Class;x;y;z
Engaged;0.5751960873603821;0.5194346308708191;-0.02642015554010868
Engaged;0.572540283203125;0.47914838790893555;-0.04459690675139427
Engaged;0.5739206075668335;0.4913489818572998;-0.024735433980822563
Engaged;0.566106379032135;0.4355827867984772;-0.03172140195965767
Engaged;0.5725307464599609;0.46613165736198425;-0.046891938894987106
Engaged;0.5729014277458191;0.448523610830307;-0.04285337030887604
Engaged;0.5743252635002136;0.4038317799568176;-0.018090814352035522
Engaged;0.5129313468933105;0.3984740078449249;0.013563897460699081
Engaged;0.575001060962677;0.3647817075252533;-0.009716158732771873
Engaged;0.5748857259750366;0.34678399562835693;-0.009601249359548092
Engaged;0.5747036933898926;0.2975204885005951;0.0022120673675090075
Engaged;0.5753324627876282;0.5252968072891235;-0.025938132777810097
Engaged;0.5757039189338684;0.5302709937095642;-0.02363412082195282
Engaged;0.5761647820472717;0.532757580280304;-0.020388299599289894
Engaged;0.5763166546821594;0.561099648475647;-0.012419330887496471
Engaged;0.5762656927108765;0.5679563283920288;-0.013373556546866894
Engaged;0.5762296319007874;0.5755010843276978;-0.014348256401717663
Engaged;0.5763492584228516;0.5821776986122131;-0.01121826097369194
Engaged;0.5768164396286011;0.5863725543022156;-0.0026540502440184355
Engaged;0.572913408279419;0.48584678769111633;-0.04084270820021629
Engaged;0.5652831792831421;0.4851210117340088;-0.02967316471040249
Engaged;0.4788070023059845;0.3522014021873474;0.0557352639734745
Engaged;0.5396016836166382;0.4096267819404602;0.003942043520510197
Engaged;0.5306913256645203;0.41113337874412537;0.004898949526250362
Engaged;0.5217313170433044;0.41100385785102844;0.007263414561748505
Engaged;0.5097901821136475;0.40259528160095215;0.014592751860618591
Engaged;0.5467280745506287;0.4057794213294983;0.005092527251690626
Engaged;0.5249130129814148;0.3681336045265198;0.003989043645560741
Engaged;0.5358080863952637;0.36921727657318115;0.0035582773853093386
Engaged;0.5151463747024536;0.37156912684440613;0.006758034694939852
Engaged;0.5089759230613708;0.37830960750579834;0.00962840300053358
Engaged;0.5027897953987122;0.4126008450984955;0.018265819177031517
Engaged;0.5450479984283447;0.589259684085846;0.0055522192269563675
Engaged;0.5091915726661682;0.39408084750175476;0.016445694491267204
Engaged;0.47561055421829224;0.4048967957496643;0.05463021993637085
Engaged;0.49256983399391174;0.4028405249118805;0.02707003243267536
Engaged;0.5324030518531799;0.46635860204696655;-0.006041715852916241
Engaged;0.5640578866004944;0.5179898738861084;-0.024580152705311775
Engaged;0.5672444105148315;0.5307791233062744;-0.022020375356078148
Engaged;0.5539677143096924;0.5232493877410889;-0.01959293708205223
Engaged;0.5491578578948975;0.5293669700622559;-0.012807101011276245
Engaged;0.5603864192962646;0.5327152609825134;-0.01812642812728882
Engaged;0.556098222732544;0.5356508493423462;-0.01208634302020073
Engaged;0.5383318662643433;0.5531125068664551;0.0023751251865178347
Engaged;0.5655130743980408;0.4791070818901062;-0.043899938464164734
Engaged;0.564178466796875;0.46658071875572205;-0.0457199327647686
Engaged;0.49788087606430054;0.36859238147735596;0.013793842867016792
Engaged;0.5490450859069824;0.43269598484039307;-0.006036622915416956
Engaged;0.5478722453117371;0.47491222620010376;-0.02339685708284378
Engaged;0.5471186637878418;0.4677583575248718;-0.020814796909689903
Engaged;0.507684051990509;0.4640881419181824;0.0039014534559100866
Engaged;0.5650207996368408;0.4501350224018097;-0.040042694658041
Engaged;0.5168892741203308;0.3508206605911255;0.001233780523762107
Engaged;0.5057963132858276;0.357410192489624;0.007577977143228054
Engaged;0.4878842234611511;0.3307291269302368;0.04183190315961838
Engaged;0.5552822947502136;0.3599090874195099;-0.0071447547525167465
Engaged;0.5448768138885498;0.3753191828727722;0.005441115703433752
Engaged;0.5338771343231201;0.5388668775558472;0.003193880897015333
Engaged;0.4910930395126343;0.5211061239242554;0.06708039343357086
Engaged;0.5544134974479675;0.4821817874908447;-0.020930618047714233
Engaged;0.560608983039856;0.4863448739051819;-0.021983176469802856
Engaged;0.5431114435195923;0.5430300831794739;0.0012544371420517564
Engaged;0.548579752445221;0.5432824492454529;-0.0013070425484329462
Engaged;0.5009472370147705;0.35055312514305115;0.011675075627863407
Engaged;0.5484804511070251;0.4805505573749542;-0.019260821864008904
Engaged;0.5326855182647705;0.349862277507782;-0.0037251138128340244
Engaged;0.5308516621589661;0.34111034870147705;-0.00465901754796505
Engaged;0.5236605405807495;0.30302655696868896;0.012579499743878841
Engaged;0.49409759044647217;0.3415270745754242;0.024609576910734177
Engaged;0.527816891670227;0.3232418894767761;0.0034239909145981073
Engaged;0.49263399839401245;0.36388325691223145;0.021277600899338722
Engaged;0.48546162247657776;0.35939595103263855;0.037488579750061035
Engaged;0.5654360055923462;0.5250504612922668;-0.02406645193696022
Engaged;0.5572870373725891;0.528923511505127;-0.019134890288114548
Engaged;0.5523353219032288;0.532637894153595;-0.01322156097739935
Engaged;0.5563529133796692;0.48455947637557983;-0.019133031368255615
Engaged;0.5458195209503174;0.543590784072876;-2.7757787393056788e-06
Engaged;0.5473647117614746;0.5514617562294006;-0.0032475797925144434
Engaged;0.5500965714454651;0.542169451713562;-0.0012183468788862228
Engaged;0.5575835704803467;0.4785768687725067;-0.03163355216383934
Engaged;0.5585283041000366;0.5351365804672241;-0.01116795465350151
Engaged;0.5627208352088928;0.5335307717323303;-0.015551644377410412
Engaged;0.5688196420669556;0.5328749418258667;-0.018947439268231392
Engaged;0.56343674659729;0.5850605964660645;-0.0022267792373895645
Engaged;0.5630237460136414;0.5801604986190796;-0.010401428677141666
Engaged;0.5638959407806396;0.5734250545501709;-0.012471555732190609
Engaged;0.5655693411827087;0.5658159852027893;-0.011703706346452236
Engaged;0.5670222043991089;0.5601405501365662;-0.010844334959983826
Engaged;0.5558165907859802;0.5535103678703308;-0.005255638621747494
Engaged;0.553372859954834;0.5557011961936951;-0.006047861650586128
Engaged;0.54998379945755;0.558991551399231;-0.007032971363514662
Engaged;0.5470786094665527;0.5619796514511108;-0.005559106823056936
Engaged;0.5415527820587158;0.5152289271354675;-0.00989082083106041
Engaged;0.4789521098136902;0.4572294354438782;0.08221226185560226
Engaged;0.5734587907791138;0.48822325468063354;-0.030535155907273293
Engaged;0.5533316135406494;0.549652099609375;-0.0025230732280761003
Engaged;0.5503547787666321;0.5506404042243958;-0.0030765507835894823
Engaged;0.5632116198539734;0.49203038215637207;-0.022362787276506424
Engaged;0.5512785911560059;0.48841461539268494;-0.013656888157129288
Engaged;0.561784565448761;0.4893816113471985;-0.022370973601937294
Engaged;0.5405148267745972;0.440122127532959;-0.003636398119851947
Engaged;0.5266618728637695;0.4490131735801697;-0.0015144596109166741
Engaged;0.5465250015258789;0.47342321276664734;-0.016495216637849808
Engaged;0.5017434358596802;0.313737154006958;0.026243949308991432
Engaged;0.5071658492088318;0.32887154817581177;0.013220736756920815
Engaged;0.5134640336036682;0.34270188212394714;0.002855417551472783
Engaged;0.5437173843383789;0.5646927952766418;0.00016188056906685233
Engaged;0.5521802306175232;0.3439522385597229;-0.008791564032435417
Engaged;0.5497414469718933;0.3235805630683899;-0.002644466469064355
Engaged;0.5470229387283325;0.2986700236797333;0.004448424559086561
Engaged;0.5141831636428833;0.408159464597702;0.011263648048043251
Engaged;0.49299752712249756;0.42212486267089844;0.021932123228907585
