Class;x;y;z
Boredom;0.5425944924354553;0.7439383268356323;-0.012019144371151924
Boredom;0.5427452921867371;0.7123808860778809;-0.03900795429944992
Boredom;0.5419183969497681;0.7188047170639038;-0.016490207985043526
Boredom;0.5333979725837708;0.6761051416397095;-0.035869766026735306
Boredom;0.5425041317939758;0.7027934789657593;-0.04345366358757019
Boredom;0.5416952967643738;0.6879326105117798;-0.04299231991171837
Boredom;0.5391238331794739;0.6474332809448242;-0.029694410040974617
Boredom;0.47598204016685486;0.641535758972168;-0.0033210066612809896
Boredom;0.5368926525115967;0.6148526668548584;-0.02953016385436058
Boredom;0.5360129475593567;0.5999352335929871;-0.03406524658203125
Boredom;0.5325905084609985;0.5485166907310486;-0.037993427366018295
Boredom;0.5427340269088745;0.7486405372619629;-0.00984005257487297
Boredom;0.542854368686676;0.7519711852073669;-0.006266378331929445
Boredom;0.5428851842880249;0.7530195116996765;-0.002207923447713256
Boredom;0.5433711409568787;0.7551035284996033;0.0010458221659064293
Boredom;0.5436369180679321;0.759626567363739;0.0007074353052303195
Boredom;0.5438836812973022;0.7649623155593872;9.970261453418061e-05
Boredom;0.544137716293335;0.769620954990387;0.002250545658171177
Boredom;0.5442643761634827;0.7740774154663086;0.010648863390088081
Boredom;0.5426154732704163;0.716194212436676;-0.03406509757041931
Boredom;0.533534049987793;0.7147196531295776;-0.023202238604426384
Boredom;0.43649476766586304;0.591159999370575;0.022164663299918175
Boredom;0.5033738017082214;0.6490676999092102;-0.009088381193578243
Boredom;0.4946559965610504;0.6507734060287476;-0.008404092863202095
Boredom;0.4856659770011902;0.6508482098579407;-0.006509029306471348
Boredom;0.4726646840572357;0.6437832117080688;-0.0012952872784808278
Boredom;0.5099412798881531;0.6459230184555054;-0.007952351123094559
Boredom;0.4859965741634369;0.6201209425926208;-0.01645316183567047
Boredom;0.49598315358161926;0.620347261428833;-0.016187364235520363
Boredom;0.47731509804725647;0.6225159168243408;-0.013643663376569748
Boredom;0.47189515829086304;0.6268042325973511;-0.010328141041100025
Boredom;0.4657096862792969;0.6502206921577454;0.0035189660266041756
Boredom;0.5148703455924988;0.7840806245803833;0.023387527093291283
Boredom;0.4717506468296051;0.638041079044342;-0.0014280485920608044
Boredom;0.43615540862083435;0.6369655132293701;0.03570147231221199
Boredom;0.4539945423603058;0.6407474875450134;0.009421234019100666
Boredom;0.49784156680107117;0.6959211230278015;-0.005754281301051378
Boredom;0.5321918725967407;0.7429379224777222;-0.011625446379184723
Boredom;0.5345332622528076;0.7521764636039734;-0.005461609922349453
Boredom;0.5220383405685425;0.7458160519599915;-0.006922765634953976
Boredom;0.5165252685546875;0.7486370205879211;-0.0013120078947395086
Boredom;0.5272115468978882;0.7526649236679077;-0.003039297182112932
Boredom;0.5221416354179382;0.7531695365905762;0.0016485726227983832
Boredom;0.5063437819480896;0.7591993808746338;0.01404510997235775
Boredom;0.5355567336082458;0.7124059796333313;-0.038607407361269
Boredom;0.5338529944419861;0.7032679915428162;-0.042707864195108414
Boredom;0.458060622215271;0.6160181164741516;-0.011194243095815182
Boredom;0.5133031606674194;0.6682759523391724;-0.012069742195308208
Boredom;0.5140452980995178;0.7061794400215149;-0.02025848813354969
Boredom;0.5129130482673645;0.6998079419136047;-0.01888313889503479
Boredom;0.4723682701587677;0.692948579788208;0.0023076015058904886
Boredom;0.5335493683815002;0.6891778111457825;-0.04080730676651001
Boredom;0.47684261202812195;0.6052824854850769;-0.025297749787569046
Boredom;0.4657116234302521;0.6091079711914062;-0.019039735198020935
Boredom;0.4442382752895355;0.57552170753479;0.003246620297431946
Boredom;0.5164405107498169;0.6128411889076233;-0.02885231003165245
Boredom;0.5049454569816589;0.6238006353378296;-0.013134597800672054
Boredom;0.49965500831604004;0.7516053915023804;0.01382976770401001
Boredom;0.45337367057800293;0.7257405519485474;0.08107290416955948
Boredom;0.5205617547035217;0.7113183736801147;-0.016289882361888885
Boredom;0.527489185333252;0.7146747708320618;-0.015359008684754372
Boredom;0.5100955367088318;0.7535271048545837;0.012217018753290176
Boredom;0.5144819021224976;0.753325879573822;0.009848903864622116
Boredom;0.46006226539611816;0.6016112565994263;-0.017207784578204155
Boredom;0.5139453411102295;0.7095221281051636;-0.014968988485634327
Boredom;0.493042528629303;0.6054090857505798;-0.028722984716296196
Boredom;0.4907018542289734;0.5971940755844116;-0.03211311250925064
Boredom;0.479402095079422;0.5551050901412964;-0.029549190774559975
Boredom;0.45206111669540405;0.5890752673149109;-0.0088349599391222
Boredom;0.48615214228630066;0.5769741535186768;-0.03147721663117409
Boredom;0.45186638832092285;0.6099066734313965;-0.006042205262929201
Boredom;0.44404640793800354;0.6015603542327881;0.006838837172836065
Boredom;0.5332299470901489;0.7485090494155884;-0.009478784166276455
Boredom;0.5249027609825134;0.7502174377441406;-0.005236462224274874
Boredom;0.5193741321563721;0.7512215971946716;-0.0004059141792822629
Boredom;0.5225656032562256;0.7130137085914612;-0.013926409184932709
Boredom;0.5124037861824036;0.7537226676940918;0.01097713503986597
Boredom;0.5154910683631897;0.7555942535400391;0.007491565775126219
Boredom;0.5152095556259155;0.7524913549423218;0.009680554270744324
Boredom;0.5253454446792603;0.7100324630737305;-0.02788788639008999
Boredom;0.5239195227622986;0.7521480917930603;0.0032407536637037992
Boredom;0.5290616154670715;0.752587080001831;0.00043373843072913587
Boredom;0.5356392860412598;0.7529780864715576;-0.0017313295975327492
Boredom;0.5337803959846497;0.7743538618087769;0.010462278500199318
Boredom;0.5338366627693176;0.7694023847579956;0.002040094928815961
Boredom;0.5341274738311768;0.7643561363220215;7.018863107077777e-05
Boredom;0.5346812009811401;0.7590584754943848;0.00076893693767488
Boredom;0.5352816581726074;0.7552379369735718;0.0012563556665554643
Boredom;0.5227466821670532;0.7539661526679993;0.004657757468521595
Boredom;0.5213940143585205;0.7555163502693176;0.003946383483707905
Boredom;0.5193610191345215;0.7582084536552429;0.003507596906274557
Boredom;0.5174693465232849;0.7608912587165833;0.005087820813059807
Boredom;0.5078045129776001;0.7362973690032959;-0.0014391030417755246
Boredom;0.43956613540649414;0.6744725704193115;0.07954003661870956
Boredom;0.5423109531402588;0.7169232368469238;-0.022791173309087753
Boredom;0.5194262266159058;0.7534142136573792;0.007346231956034899
Boredom;0.5177019834518433;0.754427969455719;0.007015760987997055
