Class;x;y;z
Frustration;0.4536503851413727;0.7199175953865051;-0.020115679129958153
Frustration;0.44776615500450134;0.6810372471809387;-0.05216430500149727
Frustration;0.44904202222824097;0.6906620264053345;-0.02440866455435753
Frustration;0.43279245495796204;0.6419393420219421;-0.044171735644340515
Frustration;0.4459928572177887;0.6693770289421082;-0.057025402784347534
Frustration;0.4434402287006378;0.6529059410095215;-0.055224958807229996
Frustration;0.436931312084198;0.6113638877868652;-0.035214051604270935
Frustration;0.3672083020210266;0.6179136037826538;0.005235588643699884
Frustration;0.43266481161117554;0.5857435464859009;-0.03357965871691704
Frustration;0.430276095867157;0.5709173679351807;-0.038150329142808914
Frustration;0.42043715715408325;0.5083079934120178;-0.03605249896645546
Frustration;0.45451509952545166;0.725750207901001;-0.017820697277784348
Frustration;0.45505356788635254;0.7297016978263855;-0.013876029290258884
Frustration;0.45521974563598633;0.7307836413383484;-0.008959105238318443
Frustration;0.45549342036247253;0.7340811491012573;-0.00578843941912055
Frustration;0.4562215209007263;0.7392123937606812;-0.006800601724535227
Frustration;0.4570986330509186;0.7454590201377869;-0.008366784080862999
Frustration;0.4580387771129608;0.7517954111099243;-0.0063829985447227955
Frustration;0.4592430889606476;0.760476291179657;0.0038067237474024296
Frustration;0.44858068227767944;0.6863163113594055;-0.04634983092546463
Frustration;0.4378247857093811;0.6864147782325745;-0.03197497874498367
Frustration;0.32022958993911743;0.5759640336036682;0.04322104901075363
Frustration;0.3978334069252014;0.6217139363288879;-0.0032943342812359333
Frustration;0.3882827162742615;0.6247009038925171;-0.002643973333761096
Frustration;0.3783295750617981;0.6263188123703003;-0.00019938942568842322
Frustration;0.3637959659099579;0.6223107576370239;0.007286915555596352
Frustration;0.4050424098968506;0.6172831058502197;-0.0032029906287789345
Frustration;0.37805870175361633;0.5994197130203247;-0.011134347878396511
Frustration;0.38850685954093933;0.5974915623664856;-0.011095346882939339
Frustration;0.36903414130210876;0.602881133556366;-0.007837521843612194
Frustration;0.3634134531021118;0.6071996688842773;-0.003283635713160038
Frustration;0.3564554452896118;0.631147027015686;0.012928381562232971
Frustration;0.4242039620876312;0.7816994190216064;0.020131336525082588
Frustration;0.3626032769680023;0.6160275340080261;0.0077248914167284966
Frustration;0.32381874322891235;0.6272611618041992;0.05631847679615021
Frustration;0.3429778814315796;0.6255302429199219;0.021403945982456207
Frustration;0.39556798338890076;0.6744350790977478;-0.004732983652502298
Frustration;0.4402785003185272;0.7203058004379272;-0.01887412928044796
Frustration;0.44383037090301514;0.731489896774292;-0.012021507136523724
Frustration;0.4274064302444458;0.7257195711135864;-0.012018481269478798
Frustration;0.41979652643203735;0.7310702204704285;-0.003441962879151106
Frustration;0.4341357350349426;0.733430027961731;-0.0075552333146333694
Frustration;0.42692482471466064;0.7352902293205261;-8.852389873936772e-05
Frustration;0.4089083969593048;0.7486755847930908;0.015792328864336014
Frustration;0.43900206685066223;0.6822251081466675;-0.051255036145448685
Frustration;0.4358959496021271;0.6713027954101562;-0.055748313665390015
Frustration;0.3459664285182953;0.6004111170768738;-0.004503982607275248
Frustration;0.41078442335128784;0.6406099796295166;-0.011502229608595371
Frustration;0.4130201041698456;0.6804479360580444;-0.025795672088861465
Frustration;0.41139882802963257;0.6736650466918945;-0.02336747758090496
Frustration;0.3668554425239563;0.676789402961731;0.007084740791469812
Frustration;0.43419384956359863;0.6557008028030396;-0.05182826891541481
Frustration;0.3679788112640381;0.5870303511619568;-0.023954186588525772
Frustration;0.3546718657016754;0.5924341678619385;-0.015989480540156364
Frustration;0.3270476460456848;0.5558916330337524;0.020188726484775543
Frustration;0.41256439685821533;0.587848961353302;-0.030877647921442986
Frustration;0.3982592523097992;0.5982677936553955;-0.0074959429912269115
Frustration;0.39969679713249207;0.7394289374351501;0.016742229461669922
Frustration;0.35033687949180603;0.7325857877731323;0.1024835929274559
Frustration;0.4213753640651703;0.6855311989784241;-0.021007616072893143
Frustration;0.4304438829421997;0.6879592537879944;-0.022072650492191315
Frustration;0.4106296896934509;0.7391836643218994;0.015512908808887005
Frustration;0.4154890477657318;0.7378425598144531;0.012593141756951809
Frustration;0.347647100687027;0.5854569673538208;-0.01208456140011549
Frustration;0.4131391942501068;0.6848804354667664;-0.019484838470816612
Frustration;0.3869476616382599;0.5847600698471069;-0.028988707810640335
Frustration;0.38315796852111816;0.5755866169929504;-0.03244422376155853
Frustration;0.36316728591918945;0.5245255827903748;-0.022006724029779434
Frustration;0.3375486135482788;0.5699384212493896;0.0017307662637904286
Frustration;0.3740164041519165;0.54865562915802;-0.02783452533185482
Frustration;0.3385993242263794;0.595257043838501;0.003275314113125205
Frustration;0.3293740153312683;0.5860214233398438;0.022224748507142067
Frustration;0.44209352135658264;0.7272020578384399;-0.016499899327754974
Frustration;0.43138277530670166;0.730731189250946;-0.010106831789016724
Frustration;0.42350420355796814;0.7335084080696106;-0.0025191730819642544
Frustration;0.42412078380584717;0.6870827078819275;-0.01929609477519989
Frustration;0.41313815116882324;0.738765299320221;0.013859792612493038
Frustration;0.41782093048095703;0.7404959797859192;0.00828971341252327
Frustration;0.4166487753391266;0.7368075251579285;0.012156185694038868
Frustration;0.42702624201774597;0.6822255253791809;-0.03627132996916771
Frustration;0.42874380946159363;0.7339314222335815;0.0017123735742643476
Frustration;0.4362071752548218;0.7331377863883972;-0.0033200341276824474
Frustration;0.4452354609966278;0.7321618795394897;-0.007374954409897327
Frustration;0.4456486701965332;0.7628254294395447;0.004542753100395203
Frustration;0.44467565417289734;0.7534803748130798;-0.0055537475273013115
Frustration;0.4444417357444763;0.7465785145759583;-0.0072933086194098
Frustration;0.4444214403629303;0.740106463432312;-0.005520013626664877
Frustration;0.4447433650493622;0.7356680631637573;-0.0044423313811421394
Frustration;0.4272688627243042;0.7371169328689575;0.003411549609154463
Frustration;0.4258367419242859;0.7390199899673462;0.0020708830561488867
Frustration;0.4238280951976776;0.7426793575286865;0.0013873724965378642
Frustration;0.42215612530708313;0.7466983199119568;0.00349778332747519
Frustration;0.4090384542942047;0.7178798317909241;-0.002344309352338314
Frustration;0.3314269185066223;0.6755803823471069;0.10699160397052765
Frustration;0.4487777650356293;0.687873125076294;-0.032238513231277466
Frustration;0.4223414361476898;0.7372332811355591;0.008407032117247581
Frustration;0.42023658752441406;0.7385499477386475;0.0078109134919941425
Frustration;0.4349310100078583;0.6927549839019775;-0.021498246118426323
Frustration;0.41764870285987854;0.6909955143928528;-0.011211038567125797
Frustration;0.4327244758605957;0.6904682517051697;-0.022193247452378273
Frustration;0.4020560085773468;0.6487677097320557;-0.006752585060894489
Frustration;0.3876670300960541;0.6595257520675659;-0.0030709176789969206
Frustration;0.41054683923721313;0.6784926056861877;-0.016870887950062752
Frustration;0.3404594957828522;0.5384677648544312;-0.0027423715218901634
Frustration;0.35166803002357483;0.5571421980857849;-0.014224867336452007
Frustration;0.3626248836517334;0.5780519247055054;-0.023279394954442978
Frustration;0.41907161474227905;0.7545276880264282;0.011356951668858528
Frustration;0.406647264957428;0.5738347768783569;-0.0372125543653965
Frustration;0.39772412180900574;0.54326993227005;-0.03539598733186722
Frustration;0.3889256417751312;0.515178918838501;-0.032955847680568695
