Class;x;y;z
Engaged;0.5873897671699524;0.8660788536071777;-0.03592713177204132
Engaged;0.5991773009300232;0.8121275305747986;-0.07579708844423294
Engaged;0.5948057174682617;0.8264790177345276;-0.03743743151426315
Engaged;0.597416341304779;0.7512611150741577;-0.06055181473493576
Engaged;0.6026850342750549;0.795356273651123;-0.08161724358797073
Engaged;0.6068437099456787;0.7718468308448792;-0.07716001570224762
Engaged;0.6167401671409607;0.7137483358383179;-0.04263072460889816
Engaged;0.5145519971847534;0.6774234175682068;0.009494622237980366
Engaged;0.6240559816360474;0.6760880351066589;-0.03611074015498161
Engaged;0.629019021987915;0.6550957560539246;-0.04117145761847496
Engaged;0.6465816497802734;0.5714191198348999;-0.030446326360106468
Engaged;0.5856550335884094;0.8742846846580505;-0.03344158083200455
Engaged;0.5842556357383728;0.8797716498374939;-0.027923349291086197
Engaged;0.5835896134376526;0.881453275680542;-0.02112947776913643
Engaged;0.5842307806015015;0.8824992775917053;-0.019924087449908257
Engaged;0.5831288695335388;0.8891754746437073;-0.021907106041908264
Engaged;0.5815607905387878;0.8974224925041199;-0.024560773745179176
Engaged;0.579598069190979;0.9059149622917175;-0.022350896149873734
Engaged;0.5757197737693787;0.9185454249382019;-0.007706920616328716
Engaged;0.5970747470855713;0.8198260068893433;-0.06785863637924194
Engaged;0.5829395055770874;0.8142136335372925;-0.04825780168175697
Engaged;0.47335177659988403;0.6016206741333008;0.06796374917030334
Engaged;0.5543831586837769;0.7032831311225891;-0.0021632423158735037
Engaged;0.5399500727653503;0.7014341950416565;-0.0020900496747344732
Engaged;0.5259172916412354;0.6978147625923157;0.0009048454230651259
Engaged;0.5082879066467285;0.682391345500946;0.011577040888369083
Engaged;0.566572368144989;0.7020286917686462;-0.0004260476853232831
Engaged;0.5422024726867676;0.6589909195899963;-0.01067801471799612
Engaged;0.5575256943702698;0.6640632152557373;-0.009807049296796322
Engaged;0.5272037982940674;0.6574318408966064;-0.0069444687105715275
Engaged;0.5163307785987854;0.6598752737045288;-0.0014639321016147733
Engaged;0.49461764097213745;0.6920489072799683;0.018963754177093506
Engaged;0.5170575380325317;0.9289714097976685;0.009466364979743958
Engaged;0.5098469853401184;0.6710335612297058;0.013359557837247849
Engaged;0.4525635838508606;0.670982837677002;0.07954614609479904
Engaged;0.479820191860199;0.6766297817230225;0.03134433552622795
Engaged;0.530698299407959;0.7749083042144775;-0.011510144919157028
Engaged;0.5710708498954773;0.8593577146530151;-0.035221897065639496
Engaged;0.5702590942382812;0.8761417865753174;-0.026690596714615822
Engaged;0.5526690483093262;0.8601267337799072;-0.02761867828667164
Engaged;0.5404576659202576;0.8636786341667175;-0.01753860153257847
Engaged;0.5575585961341858;0.8738617897033691;-0.0220231544226408
Engaged;0.5473041534423828;0.8728439807891846;-0.012863163836300373
Engaged;0.5167086124420166;0.8804542422294617;0.005585638806223869
Engaged;0.5870973467826843;0.8086958527565002;-0.07507870346307755
Engaged;0.5884108543395996;0.7920830845832825;-0.08055081963539124
Engaged;0.4967039227485657;0.6391690969467163;-0.0011587428161874413
Engaged;0.5667322278022766;0.7381620407104492;-0.015795791521668434
Engaged;0.5530595779418945;0.7930487990379333;-0.04074924811720848
